epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,2033.2,1.11601,0.59205,1.00993,0.75791,0.45353,0.46351,0.24849,1.37604,2.4888,1.11035,0.00029512,0.00029512,0.00029512
180,2044.26,1.1357,0.6046,1.0133,0.69382,0.46151,0.44221,0.23,1.40197,2.85113,1.11533,0.00029116,0.00029116,0.00029116
181,2055.39,1.14644,0.60285,1.00764,0.80458,0.40899,0.44766,0.2277,1.47194,2.72069,1.127,0.0002872,0.0002872,0.0002872
182,2066.79,1.14112,0.59724,1.00878,0.82492,0.39937,0.43182,0.21892,1.50077,2.76471,1.13572,0.00028324,0.00028324,0.00028324
183,2078.58,1.11239,0.57123,0.99273,0.79291,0.4043,0.42794,0.22841,1.38041,2.65948,1.11937,0.00027928,0.00027928,0.00027928
184,2090.33,1.13371,0.59664,0.99996,0.832,0.39287,0.43512,0.23515,1.35323,2.15099,1.11086,0.00027532,0.00027532,0.00027532
185,2101.43,1.11178,0.58185,0.99296,0.71074,0.41776,0.42732,0.22823,1.44717,2.4319,1.12617,0.00027136,0.00027136,0.00027136
186,2112.66,1.11317,0.59952,1.0017,0.77927,0.42043,0.44326,0.23933,1.44397,2.78351,1.12967,0.0002674,0.0002674,0.0002674
187,2124.4,1.13828,0.60554,1.01465,0.78524,0.43174,0.44978,0.23319,1.47116,2.6232,1.14354,0.00026344,0.00026344,0.00026344
188,2135.62,1.12661,0.60566,0.99894,0.74329,0.38632,0.41527,0.21475,1.44814,3.16634,1.12496,0.00025948,0.00025948,0.00025948
189,2146.49,1.12473,0.60554,1.00439,0.66856,0.45718,0.40062,0.19972,1.46286,3.39421,1.12216,0.00025552,0.00025552,0.00025552
190,2157.72,1.13091,0.59169,1.00837,0.81229,0.40953,0.43139,0.22131,1.43824,2.8577,1.12254,0.00025156,0.00025156,0.00025156
191,2169.07,1.11368,0.58388,1.00785,0.84959,0.41258,0.45712,0.23938,1.46287,2.80429,1.13479,0.0002476,0.0002476,0.0002476
192,2179.92,1.12782,0.61423,1.01647,0.76346,0.49062,0.47493,0.24863,1.4643,2.68218,1.14185,0.00024364,0.00024364,0.00024364
193,2191.04,1.07642,0.569,0.99438,0.79848,0.49642,0.47548,0.25604,1.394,2.37398,1.12032,0.00023968,0.00023968,0.00023968
194,2202.56,1.15083,0.59068,1.00711,0.7998,0.48382,0.46646,0.23683,1.50441,2.47767,1.14365,0.00023572,0.00023572,0.00023572
195,2213.38,1.09797,0.58933,1.00019,0.74401,0.45589,0.47698,0.25616,1.41336,2.3998,1.11585,0.00023176,0.00023176,0.00023176
196,2224.29,1.11977,0.58705,1.00127,0.81183,0.46739,0.48798,0.267,1.38849,2.1897,1.10326,0.0002278,0.0002278,0.0002278
197,2235.28,1.09874,0.57576,0.99295,0.81272,0.4202,0.46903,0.26242,1.35957,2.38579,1.09657,0.00022384,0.00022384,0.00022384
198,2247,1.089,0.57345,0.98925,0.85254,0.38586,0.44023,0.23847,1.4285,2.60562,1.11189,0.00021988,0.00021988,0.00021988
199,2258.36,1.15764,0.61145,1.01829,0.84147,0.38776,0.43221,0.22721,1.46927,2.98798,1.13315,0.00021592,0.00021592,0.00021592
200,2269.05,1.0973,0.58437,0.99862,0.71552,0.44107,0.43287,0.22583,1.40399,2.73859,1.11778,0.00021196,0.00021196,0.00021196
201,2280.24,1.08561,0.57033,0.99346,0.72436,0.45962,0.46359,0.24489,1.45809,2.7568,1.12699,0.000208,0.000208,0.000208
202,2292.01,1.11503,0.58007,0.99328,0.7618,0.45335,0.46403,0.24454,1.41018,2.82148,1.1119,0.00020404,0.00020404,0.00020404
203,2304.11,1.10299,0.58028,1.00222,0.70737,0.46209,0.46475,0.24688,1.41427,2.57424,1.10684,0.00020008,0.00020008,0.00020008
204,2314.92,1.10108,0.59146,1.00457,0.67991,0.41254,0.46342,0.24428,1.46332,2.33504,1.11962,0.00019612,0.00019612,0.00019612
205,2326.1,1.10347,0.58714,1.00296,0.62791,0.43507,0.44589,0.23639,1.39857,2.71609,1.11058,0.00019216,0.00019216,0.00019216
206,2337.36,1.10048,0.58037,0.98516,0.61252,0.45061,0.43126,0.22339,1.41375,2.93226,1.11615,0.0001882,0.0001882,0.0001882
207,2348.79,1.1269,0.59635,1.00284,0.6168,0.45802,0.42817,0.22057,1.44763,2.69694,1.13401,0.00018424,0.00018424,0.00018424
208,2360.31,1.07407,0.56067,0.98961,0.61596,0.45368,0.46473,0.23934,1.43128,2.67774,1.13601,0.00018028,0.00018028,0.00018028
209,2371.28,1.08698,0.56434,0.98651,0.69187,0.45004,0.47507,0.23969,1.46228,2.8315,1.15014,0.00017632,0.00017632,0.00017632
